COURSE,SCREENCAST TITLE,DESCRIPTION,DURATION,URL,VIEWS,CUSTOM TOPIC ORDER,TOPICS,SUBTOPIC,YET ANOTHER SUBTOPIC,INTRO/EXAMPLE?,INTERACTIVE? ,FEATURED?,EXAM REVIEW,FE EXAM,ABRIDGED DESCRIPTION,TEXTBOOK-1,SECTION-1,TEXTBOOK-2,SECTION-2,TEXTBOOK-3,SECTION-3,TEXTBOOK-4,SECTION-4
Heat Transfer,Modeling Heat Transfer along a Semi-Infinite Medium,Determines the temperature in a slab modeled as a semi-infinite solid.,7:10,https://www.youtube.com/watch?v=JEsrgjgUOY0,1095,4,Conduction,Transient Conduction,,example,,,,,determines the temperature in a slab modeled as a semi-infinite solid,Incropera5th,5.7,,,,,,
Heat Transfer,Plane Wall with Convection Example,An example of a plane wall with convection using the one-term approximation of an infinite series solution.,7:10,https://youtu.be/q1l1JJ7Troc?list=PL242066E80621CC10,,4,Conduction,Transient Conduction,,example,,,,,uses the one-term approximation to analyze a plane wall with convection,Incropera5th,5.5,,,,,,
Heat Transfer,Rod Center-line Temperature,Determines the center-line temperature of a cylindrical rod heated by convection.,8:09,https://www.youtube.com/watch?v=EmhGUVnzxzk,701,4,Conduction,Transient Conduction,,example,,,,10.2,determines center-line temperature in a cylindrical rod heated by convection,Incropera5th,7.4,,,,,,
Heat Transfer,Semi-Infinite Solid Example,Demonstrates a semi-infinite solid experiencing surface convection.,7:39,https://youtu.be/EMc-C1P_j44?list=PL242066E80621CC10,,4,Conduction,Transient Conduction,,example,,,,,demonstrates a semi-infinite solid experiencing surface convection,Incropera5th,5.7,,,,,,
Heat Transfer,Total Energy Transfer for Transient Conduction,"Explains how to calculate the total energy transfer from a plane wall, a long cylinder and a sphere undergoing transient conduction.",8:18,https://youtu.be/pWhERjMwJP0?list=PL242066E80621CC10,,4,Conduction,Transient Conduction,,intro,,,,,"explains how to calculate the total energy transfer from a plane wall, a long cylinder and a sphere undergoing transient conduction",Incropera5th,5.6,,,,,,
Heat Transfer,Total Energy Transfer from a Cylinder,Calculates the total energy transfer of a long rod placed in a bath for a certain amount of time.,7:33,https://youtu.be/fZF-zFgY2Ko?list=PL242066E80621CC10,,4,Conduction,Transient Conduction,,example,,,,,calculates the total energy transfer for a long rod placed in a bath,Incropera5th,5.6,,,,,,
Heat Transfer,Total Energy Transfer from a Sphere,Calculates the time it takes to remove 80% of the total energy from a heated sphere and the temperature of the water bath needed to perform this energy transfer.,8:25,https://youtu.be/K35FupT8-04?list=PL242066E80621CC10,,4,Conduction,Transient Conduction,,example,,,,,calculates the time it takes to remove 80% of the total energy from a heated sphere and the temperature of the water bath needed to perform this energy transfer,Incropera5th,5.6,,,,,,
Heat Transfer,Transient Conduction in a Sphere: Part 1,Calculates the time to cool a sphere placed in a water bath. The problem solving approach is determined by calculating the Biot number. Part 1 of 2.,6:27,https://www.youtube.com/watch?v=vdIye_TQ6Wo,1016,4,Conduction,Transient Conduction,,example,,,,,calculates the time to cool a sphere when it is placed in a water bath,Incropera5th,5.5,,,,,,
Heat Transfer,Transient Conduction in a Sphere: Part 2,Calculates the time to cool a sphere placed in a water bath using an analytical approach. Part 2 of 2.,5:26,https://www.youtube.com/watch?v=9p8o2MGr9ko,536,4,Conduction,Transient Conduction,,example,,,,,calculates the time to cool a sphere placed in a water (part 2),Incropera5th,5.5,,,,,,
Heat Transfer,Transient Conduction: One-Term Approximation,Models the temperature of a sphere suddenly immersed in a hot bath using the one-term approximation method.,8:00,https://www.youtube.com/watch?v=C_kPHlgpdZ0,1302,4,Conduction,Transient Conduction,,intro,,,,,models the temperature of a sphere suddenly immersed in a hot bath,Incropera5th,5.6,,,,,,
Heat Transfer,Laminar Flow Over an Isothermal Flat Plate (Simulation),Demonstrates how to use the simulation Boundary Layer which looks out how the boundary layers are formed over an isothermal flat plate. ,2:18,https://youtu.be/4jOJeZT8cCw,243,5,Convection,Introduction to Convection,,interactive,,,,,Shows how to use the Boundary Layer simulation,Incropera5th,6.4,,,,,,
Heat Transfer,Laminar Flow: Flat Plate Surface Temperature,Solves for the surface temperature of an isothermal flat plate using a laminar flow correlation.,8:19,https://www.youtube.com/watch?v=NelPOCGucz8,665,5,Convection,Introduction to Convection,,example,,,,,solves for the surface temperature of an isothermal flat plate,Incropera5th,7.3,,,,,,
Heat Transfer,Local and Average Heat Transfer Coefficients,Compares local and average heat transfer coefficients.,6:02,http://www.youtube.com/watch?v=I0sRaDawarU&list=PL242066E80621CC10&feature=share&index=52,114,5,Convection,Introduction to Convection,,intro,,,,10.4,compares local and average heat transfer coefficients,Incropera5th,6.2,,,,,,
Heat Transfer,Normalizing Thermal Boundary Layer Equations,Normalizes the thermal boundary layer equations and shows the Nusselt number is a function of only the Reynolds number and Prandlt number.,14:03,https://youtu.be/v7v7_3ZKU_I?list=PL242066E80621CC10,,5,Convection,Introduction to Convection,,example,,,,,normalizes the thermal boundary layer equations,Incropera5th,6.4,,,,,,
Heat Transfer,Overall Heat Transfer Coefficient: Rectangular Coordinates ,Explains how to calculate the overall heat transfer coefficient for a system with conduction and convection.,3:09,http://youtu.be/d8y-Xmabdys?list=PL242066E80621CC10,1,5,Convection,Introduction to Convection,,intro,,,,10.4,calculate the overall heat transfer coefficient for a system with conduction and convection,Incropera5th,7.3,,,,,,
Heat Transfer,Solar Cell Part 1: Heat Transfer Coefficient,Calculates the convective heat transfer coefficient  for a solar cell using the appropriate correlation. Part 1 of 2.,5:39,https://www.youtube.com/watch?v=ipgpO4RPuWA,800,5,Convection,Introduction to Convection,,example,,,,,calculates the convective heat transfer coefficient for a solar cell,Incropera5th,7.3,,,,,,
Heat Transfer,Solar Cell Part 2: Surface Temperature,Calculates the surface temperature for a solar cell using the thermal circuit method. Part 2 of 2.,6:46,https://www.youtube.com/watch?v=y4m4BUxMwBs,434,5,Convection,Introduction to Convection,,example,,,,,calculates the surface temperature for a solar cell,Incropera5th,7.3,,,,,,
Heat Transfer,Solving Convection Problems,Outlines the procedure to solve convection problems.,6:30,https://www.youtube.com/watch?v=Rqw3I5Wg_AQ,1390,5,Convection,Introduction to Convection,,intro,,,,10.2,outlines the procedure to solve convection problems,Incropera5th,7.3,,,,,,
Heat Transfer,Thermal Boundary Layer Example,Presents an example of a thermal boundary layer problem of a fluid over a flat plate.,5:47,https://youtu.be/CchZ5BZWQ0g?list=PL242066E80621CC10,,5,Convection,Introduction to Convection,,example,,,,,example of a thermal boundary layer over a flat plate,Incropera5th,6.4,,,,,,
Heat Transfer,Thermal Boundary Layers Introduction,Presents the idea of a thermal boundary layer and derives the convective heat transfer coefficient.,8:41,https://youtu.be/b479tjo772Q?list=PL242066E80621CC10,,5,Convection,Introduction to Convection,,intro,,,,,introduces thermal boundary layers and derives the heat transfer coefficient,Incropera5th,6.4,,,,,,
Heat Transfer,Blasius Solution for Boundary Layer Thickness,Uses flat plate laminar boundary layer functions to solve for boundary layer thickness.,6:14,https://www.youtube.com/watch?v=EvX5ooEJ6vQ,2792,6,Convection,External Flow,,intro,,,,,uses flat plate laminar boundary layer (BL) functions to determine BL thickness,Incropera5th,7.2,,,,,,
Heat Transfer,Blasius Solution for the y-Component of Velocity,Uses the Blasius solutions to develop an expression for the y-component of velocity at the edge of a boundary layer.,4:49,https://www.youtube.com/watch?v=rfGHZX-JGQU,860,6,Convection,External Flow,,intro,,,,,develops an expression for the y-component of velocity at the boundary layer edge,Incropera5th,7.2,,,,,,
Heat Transfer,Convective Heat Transfer over a Flat Plate,Determines the heat transfer coefficient for laminar flow over a flat plate and the surface temperature of the plate.,5:41,https://youtu.be/P2eN2EApGEY?list=PL242066E80621CC10,9,6,Convection,External Flow,,example,,,,,,,,,,,,,
Heat Transfer,Heat Transfer Rate: Tube Bank,Calculates the total heat transfer rate for a bank of tubes used to heat air.,9:25,https://www.youtube.com/watch?v=RCpSZ_rVGm0,649,6,Convection,External Flow,,example,,,,,calculates the total heat transfer rate of a tube bank used to heat air,Incropera5th,7.6,,,,,,
Heat Transfer,Impinging Jets Example,Example of an impinging jet with a single round nozzle.,7:43,https://youtu.be/9F_boDp87DE?list=PL242066E80621CC10,,6,Convection,External Flow,,example,,,,,example of an impinging jet with a single round nozzle,Incropera5th,7.7,,,,,,
Heat Transfer,Introduction to Blasius Solutions,"Introduces Blasius solutions to solve steady-state, two-dimensional boundary layer problems for a semi-infinite plate.",10:47,https://www.youtube.com/watch?v=WDqcoDxeXHU,2674,6,Convection,External Flow,,intro,,,,,introduces Blasius solutions involving boundary layer problems for a semi-infinite plate,Incropera5th,7.2,,,,,,
Heat Transfer,Introduction to Impinging Jets,Introduces the idea and corresponding correlations for impinging jets.,10:13,https://youtu.be/rjJciObMiE8?list=PL242066E80621CC10,,6,Convection,External Flow,,intro,,,,,introduces idea and correlations for impinging jets,Incropera5th,7.7,,,,,,
Heat Transfer,Introduction to Radial Convective Heat Transfer,"Introduces radial convective heat transfer and shows the appropriate correlations (Hilpert, Zukauskas, Churchill-Bernstein, and Whitaker).",6:10,https://youtu.be/xXjsgs22qvk?list=PL242066E80621CC10,,6,Convection,External Flow,,intro,,,,,"introduces radial convective heat transfer and shows the appropriate correlations (Hilpert, Zukauskas, Churchill-Bernstein, and Whitaker)",Incropera5th,7.4,,,,,,
Heat Transfer,Shear Stress at a Wall: Blasius Solutions,Uses the Blasius solutions to find the shear stress at a wall as a function of plate length.,5:54,https://www.youtube.com/watch?v=fEPxEp7jwbI,883,6,Convection,External Flow,,intro,,,,,uses the Blasius solutions to find the shear stress at a wall as a function of plate length,Incropera5th,7.2,,,,,,
Heat Transfer,Sphere in Cross Flow,Compares the surface temperature of a sphere undergoing convective heat transfer in two different cases: 1) placed in water and 2) placed in air. Uses the Whitaker correlation to calculate the Nusselt number in both cases.,6:35,https://youtu.be/QaIhVv1UBAY?list=PL242066E80621CC10,,6,Convection,External Flow,,example,,,,,compares the surface temperature of a sphere undergoing convective heat transfer in two different cases: 1) placed in water and 2) placed in air,Incropera5th,7.5,,,,,,
Heat Transfer,Using the Churchill-Bernstein Correlation for Cylinder in Cross Flow,Calculates the surface temperature for a cylinder in cross flow with radial convective heat transfer using the Churchill-Bernstein correlation. Third of three screencasts using the same initial problem but using different correlations to solve.,5:17,https://youtu.be/XFOovhEhUNI?list=PL242066E80621CC10,,6,Convection,External Flow,,example,,,,,calculates the surface temperature for a cylinder in cross flow with radial convective heat transfer using the Churchill-Bernstein correlation,Incropera5th,7.4,,,,,,
Heat Transfer,Using the Hilpert Correlation for Cylinder in Cross Flow,Calculates the surface temperature for a cylinder in cross flow with radial convective heat transfer using the Hilpert correlation. First of three screencasts using the same initial problem but using different correlations to solve.,6:49,https://youtu.be/9E2B85NGNTI?list=PL242066E80621CC10,,6,Convection,External Flow,,example,,,,,calculates the surface temperature for a cylinder in cross flow with radial convective heat transfer using the Hilpert correlation,Incropera5th,7.4,,,,,,
Heat Transfer,Using the Zukauskas Correlation for Cylinder in Cross Flow,Calculates the surface temperature for a cylinder in cross flow with radial convective heat transfer using the Zukauskas correlation. Second of three screencasts using the same initial problem but using different correlations to solve.,6:54,https://youtu.be/Gs8Pn1ZU2do?list=PL242066E80621CC10,,6,Convection,External Flow,,example,,,,,calculates the surface temperature for a cylinder in cross flow with radial convective heat transfer using the Zukauskas correlation,Incropera5th,7.4,,,,,,
Heat Transfer,y-Component of Velocity at a Boundary Layer,Shows how to find the y-component of velocity at the edge of a boundary layer at any point along the length of a flat plate.,3:42,https://www.youtube.com/watch?v=1T2l1JAd5g4,532,6,Convection,External Flow,,example,,,,,finds the y-component of velocity at the edge of a boundary layer,Incropera5th,7.2,,,,,,
Heat Transfer,Heat Generation in a Pipe,Calculates the heat generation needed to heat water in a thick-walled pipe,4:30,http://youtu.be/7D8n-lLIV24?list=PL242066E80621CC10,1,7,Convection,Internal Flow,,example,,,,10.2,calculates the heat generation needed to heat water in a thick-walled pipe,Incropera5th,8.4,,,,,,
Heat Transfer,Internal Flow with Constant Surface Heat Flux,Calculates the mass flow rate of a fluid through a pipe with constant surface heat flu,6:28,http://youtu.be/QQ3KRFQB-XA?list=PL242066E80621CC10,1,7,Convection,Internal Flow,,example,,,,,calculates the mass flow rate of a fluid through a pipe with constant surface heat flu,Incropera5th,8.3,,,,,,
Heat Transfer,Internal Flow with Constant Surface Temperature ,Calculates the mass flow rate of fluid through a pipe with constant surface temperature.,7:00,http://www.youtube.com/watch?v=_Irk3VFISP0&list=PL242066E80621CC10&feature=share&index=51,100,7,Convection,Internal Flow,,example,,,,,"calculates heat transfer coefficient and outlet temperature for laminar, fully-developed flow through a pipe",Incropera5th,8.3,,,,,,
Heat Transfer,"Laminar, Fully-Developed Internal Flow Through a Pipe","Uses a correlation to calculate the heat transfer coefficient and the outlet temperature of a laminar, fully-developed fluid flowing through a pipe with constant surface temperature.",9:41,https://www.youtube.com/watch?v=4Oh0wNIZrmk,761,7,Convection,Internal Flow,,intro,,,,,"calculates heat transfer coefficient and outlet temperature for laminar, fully-developed flow through a pipe",Incropera5th,8.3,,,,,,
